rfq_id,target_package,record_type,evidence_level,ground_truth_configuration_id,source_canonical_configuration_id,mandatory_requirement_count,preferred_requirement_count,package_configuration_rows,package_unique_configuration_ids,mandatory_valid_configuration_count,mandatory_preferred_valid_configuration_count,alternative_count_bucket,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,top1_configuration_id,top1_rank,exact_ground_truth_rank,top1_exact_match,top1_mandatory_valid,top1_mandatory_preferred_valid,first_mandatory_equivalent_rank,first_mandatory_preferred_equivalent_rank,top1_difference_count,top1_differing_characteristics,failure_category
RFQ731-003793,G731VG,OBSERVED,OBSERVED,CFG731_cfb2b92dd8f09f39,CFG731_cfb2b92dd8f09f39,13,2,49,4,1,1,1,True,True,CFG731_cfb2b92dd8f09f39,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003794,G731CA,OBSERVED,OBSERVED,CFG731_55e37d2b9d20276c,CFG731_55e37d2b9d20276c,11,3,291,48,2,1,2-5,True,True,CFG731_55e37d2b9d20276c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003795,x731,DERIVED,VERY_STRONG,CFG731_243419c6708378b3,CFG731_de6efef3a5b620bb,11,4,2913,1549,16,6,11-50,True,True,CFG731_243419c6708378b3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003796,x731,DERIVED,LOW,CFG731_7a924ba8e265ed39,CFG731_141d6b58a722961b,11,3,2913,1549,27,5,11-50,True,True,CFG731_40e06ca56bd88fa1,1,5.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003797,G731ST-LT,DERIVED,MODERATE,CFG731_9b48d8977da96686,CFG731_7f5bfa7b21e81359,12,3,595,153,5,2,2-5,True,True,CFG731_0fdf5c36c9c41e69,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003798,G731ST-LT,DERIVED,VERY_STRONG,CFG731_ae2e4cfccaff4f50,CFG731_a57ffd88d58eb498,11,4,595,153,12,2,11-50,True,True,CFG731_ae2e4cfccaff4f50,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003799,x731,DERIVED,VERY_STRONG,CFG731_9228cc48e333917c,CFG731_258498329a834b05,9,6,2913,1549,46,3,11-50,True,True,CFG731_9228cc48e333917c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003800,G731ST-HT,OBSERVED,OBSERVED,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,14,2,595,151,2,1,2-5,True,True,CFG731_fcc72e9951376cf3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003801,x731,DERIVED,VERY_STRONG,CFG731_df5f598a914fb1cc,CFG731_181ea7d5a9c21b8c,10,4,2913,1549,18,6,11-50,True,True,CFG731_df5f598a914fb1cc,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003802,x731,DERIVED,MODERATE,CFG731_bb61f56875b25c60,CFG731_710090cc99f7a772,11,2,2913,1549,2,2,2-5,True,True,CFG731_bb61f56875b25c60,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003803,x731,DERIVED,VERY_STRONG,CFG731_04bb9195f752ca8c,CFG731_db983e07a279051a,12,2,2913,1549,2,1,2-5,True,True,CFG731_04bb9195f752ca8c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003804,x731,DERIVED,VERY_STRONG,CFG731_c9190efaaf22bb3f,CFG731_ef4cf0e053e2d332,12,2,2913,1549,10,7,6-10,True,True,CFG731_4eb28f7e77f7ba51,1,7.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003805,x731,DERIVED,MODERATE,CFG731_2e5bd0d53757f625,CFG731_b54844b4c5cc208b,10,4,2913,1549,25,4,11-50,True,True,CFG731_2e5bd0d53757f625,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003806,G731CA,OBSERVED,OBSERVED,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,11,1,291,48,2,2,2-5,True,True,CFG731_98ec9650b5463fd0,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003807,x731,DERIVED,MODERATE,CFG731_ab7c99e095bc84f9,CFG731_219ac3d01befd6d1,11,5,2913,1549,37,2,11-50,True,True,CFG731_11da8cc369b71f5a,1,2.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003808,x731,DERIVED,LOW,CFG731_86b45f3244313c4c,CFG731_337790e6bbcf15f4,11,3,2913,1549,13,7,11-50,True,True,CFG731_618cb6c1c21feda4,1,6.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003809,x731,DERIVED,VERY_STRONG,CFG731_70b78512b89df53d,CFG731_28ac43a93658ad6b,7,7,2913,1549,107,8,101-500,True,True,CFG731_36d7686aca1200ae,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003810,G731ST-LT,OBSERVED,OBSERVED,CFG731_d432b6fd40e9e78c,CFG731_d432b6fd40e9e78c,10,4,595,153,15,4,11-50,True,True,CFG731_d432b6fd40e9e78c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003811,G731CA,OBSERVED,OBSERVED,CFG731_0738cd529389f266,CFG731_0738cd529389f266,11,3,291,48,3,1,2-5,True,True,CFG731_0738cd529389f266,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003812,G731ST-LT,OBSERVED,OBSERVED,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,12,3,595,153,21,2,11-50,True,True,CFG731_c5da2661a169f82b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003813,x731,DERIVED,LOW,CFG731_e7462b3bbda81f78,CFG731_5feb84333ab424ba,9,4,2913,1549,11,6,11-50,True,True,CFG731_fb16e30f5bbb87f2,1,6.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003814,x731,OBSERVED,OBSERVED,CFG731_da02526d254e2e35,CFG731_da02526d254e2e35,13,3,2913,1549,5,1,2-5,True,True,CFG731_da02526d254e2e35,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003815,x731,OBSERVED,OBSERVED,CFG731_deb3d65220135a9e,CFG731_deb3d65220135a9e,10,5,2913,1549,29,3,11-50,True,True,CFG731_91e51485b56960b2,1,3.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003816,x731,DERIVED,VERY_STRONG,CFG731_59f86789e43d86f1,CFG731_9f9a8730b26472c2,12,4,2913,1549,19,1,11-50,True,True,CFG731_59f86789e43d86f1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003817,G731ST-HT,DERIVED,LOW,CFG731_1e3e39ce65cdb22f,CFG731_d44e54f35ee15977,9,4,595,151,22,12,11-50,True,True,CFG731_c32627af59ba1526,1,7.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003818,x731,OBSERVED,OBSERVED,CFG731_011ca4ba794bd4d6,CFG731_011ca4ba794bd4d6,11,3,2913,1549,1,1,1,True,True,CFG731_011ca4ba794bd4d6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003819,G731ST-LT,OBSERVED,OBSERVED,CFG731_098817d766a37bc2,CFG731_098817d766a37bc2,10,5,595,153,16,2,11-50,True,True,CFG731_a40ab19ad6671fbe,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003820,G731ST-LT,OBSERVED,OBSERVED,CFG731_b86bbf24b1c3a419,CFG731_b86bbf24b1c3a419,14,2,595,153,6,1,6-10,True,True,CFG731_b86bbf24b1c3a419,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003821,F731WD_DualChannel,DERIVED,VERY_STRONG,CFG731_af8fc23bebdac123,CFG731_8281908b452128f3,10,3,121,19,3,1,2-5,True,True,CFG731_af8fc23bebdac123,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003822,x731,DERIVED,MODERATE,CFG731_90dc5a2ccc9e8c22,CFG731_775c3458f44938c0,11,3,2913,1549,12,7,11-50,True,True,CFG731_663e1e93ec389f08,1,7.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003823,G731ST-HT,OBSERVED,OBSERVED,CFG731_265337e27ab1207c,CFG731_265337e27ab1207c,12,3,595,151,8,2,6-10,True,True,CFG731_c3a136a8630f644d,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003824,G731CA,OBSERVED,OBSERVED,CFG731_c7ca2f069d01e42d,CFG731_c7ca2f069d01e42d,11,3,291,48,3,1,2-5,True,True,CFG731_c7ca2f069d01e42d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003825,x731,OBSERVED,OBSERVED,CFG731_219ac3d01befd6d1,CFG731_219ac3d01befd6d1,11,5,2913,1549,12,1,11-50,True,True,CFG731_219ac3d01befd6d1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003826,G731ST-LT,DERIVED,MODERATE,CFG731_d32eee68715fee63,CFG731_e0009be417f51ccd,12,3,595,153,6,3,6-10,True,True,CFG731_7203705eed387b0a,1,2.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003827,G731ST-HT,DERIVED,MODERATE,CFG731_240d537f14b1a01d,CFG731_a3b03637ed22317c,8,7,595,151,18,2,11-50,True,True,CFG731_a56f1437a0b4ca31,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003828,x731,OBSERVED,OBSERVED,CFG731_2be17a56b0589fd1,CFG731_2be17a56b0589fd1,12,4,2913,1549,6,1,6-10,True,True,CFG731_2be17a56b0589fd1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003829,x731,DERIVED,VERY_STRONG,CFG731_b661f405414c476e,CFG731_efc9d6b915117e15,12,3,2913,1549,5,2,2-5,True,True,CFG731_da02526d254e2e35,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003830,x731,OBSERVED,OBSERVED,CFG731_7765429ffa27b59a,CFG731_7765429ffa27b59a,5,8,2913,1549,13,2,11-50,True,True,CFG731_7765429ffa27b59a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003831,x731,DERIVED,MODERATE,CFG731_086adbe1d654b214,CFG731_f1614000023c2800,10,6,2913,1549,12,1,11-50,True,True,CFG731_086adbe1d654b214,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003832,G731ST-HT,OBSERVED,OBSERVED,CFG731_dde2f7fe043f7ade,CFG731_dde2f7fe043f7ade,11,4,595,151,4,2,2-5,True,True,CFG731_a3b03637ed22317c,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003833,x731,OBSERVED,OBSERVED,CFG731_b4987f1c95e91d0d,CFG731_b4987f1c95e91d0d,11,5,2913,1549,8,1,6-10,True,True,CFG731_b4987f1c95e91d0d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003834,G731ST-LT,DERIVED,VERY_STRONG,CFG731_ae2e4cfccaff4f50,CFG731_a57ffd88d58eb498,8,7,595,153,22,2,11-50,True,True,CFG731_ae2e4cfccaff4f50,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003835,x731,DERIVED,MODERATE,CFG731_78d3b084a795c836,CFG731_5dd42015f6f61801,16,1,2913,1549,1,1,1,True,True,CFG731_78d3b084a795c836,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003836,x731,DERIVED,VERY_STRONG,CFG731_18e687233239e907,CFG731_fc0b29ae617f0a6b,11,3,2913,1549,5,4,2-5,True,True,CFG731_18e687233239e907,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003837,G731ST-LT,DERIVED,VERY_STRONG,CFG731_0e0f01b5586b92da,CFG731_c5da2661a169f82b,9,5,595,153,43,6,11-50,True,True,CFG731_a40ab19ad6671fbe,1,2.0,False,True,True,1,1,2.0,stromEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003838,G731ST-HT,DERIVED,VERY_STRONG,CFG731_a4416ae9d698efa6,CFG731_a288340143e53b7f,10,4,595,151,8,4,6-10,True,True,CFG731_a4416ae9d698efa6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003839,x731,DERIVED,LOW,CFG731_a41e221f51c9a405,CFG731_bbcb665ced67f8c3,13,2,2913,1549,5,2,2-5,True,True,CFG731_31c4aded40f9387f,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003840,x731,OBSERVED,OBSERVED,CFG731_ae226e31119be9bd,CFG731_ae226e31119be9bd,10,4,2913,1549,7,1,6-10,True,True,CFG731_ae226e31119be9bd,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003841,x731,DERIVED,VERY_STRONG,CFG731_2497a004dc6e1657,CFG731_b65b306a03ca71c9,12,1,2913,1549,6,6,6-10,True,True,CFG731_2497a004dc6e1657,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003842,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,9,4,121,19,2,1,2-5,True,True,CFG731_819cb4e76943eca6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003843,x731,OBSERVED,OBSERVED,CFG731_9a5bfa9148a9b604,CFG731_9a5bfa9148a9b604,12,2,2913,1549,2,1,2-5,True,True,CFG731_9a5bfa9148a9b604,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003844,x731,DERIVED,LOW,CFG731_bcb75237dcbc3975,CFG731_3a6a87d7cf07cb7c,11,3,2913,1549,7,5,6-10,True,True,CFG731_4346df46838fd57e,1,3.0,False,True,True,1,1,2.0,temperaturEingaenge|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003845,x731,OBSERVED,OBSERVED,CFG731_70aa5a64b0803277,CFG731_70aa5a64b0803277,12,3,2913,1549,12,2,11-50,True,True,CFG731_70aa5a64b0803277,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003846,x731,DERIVED,VERY_STRONG,CFG731_068dfb669c5d2e98,CFG731_1fb424bf591da0b3,9,6,2913,1549,75,3,51-100,True,True,CFG731_3b2a32abbf148ca1,1,3.0,False,True,True,1,1,2.0,stromEingaenge|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003847,G731ST-LT,OBSERVED,OBSERVED,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,14,1,595,153,2,2,2-5,True,True,CFG731_c5da2661a169f82b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003848,G731CA,OBSERVED,OBSERVED,CFG731_508d465d4c518290,CFG731_508d465d4c518290,8,6,291,48,3,1,2-5,True,True,CFG731_508d465d4c518290,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003849,x731,DERIVED,MODERATE,CFG731_9e13de19970e4646,CFG731_1f978c234895178c,14,1,2913,1549,5,4,2-5,True,True,CFG731_6b36d25fda044bf5,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003850,x731,DERIVED,LOW,CFG731_fe5ec1b0bcdbd396,CFG731_8c4d7fb3ded028ab,12,1,2913,1549,11,11,11-50,True,True,CFG731_fe5ec1b0bcdbd396,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003851,F731PW,OBSERVED,OBSERVED,CFG731_7fea22051dcc86b6,CFG731_7fea22051dcc86b6,11,1,121,15,1,1,1,True,True,CFG731_7fea22051dcc86b6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003852,x731,DERIVED,STRONG,CFG731_d584b35cfce34cc7,CFG731_de67d4c164ed05bc,12,2,2913,1549,25,7,11-50,True,True,CFG731_5ea309f998205da7,1,4.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003853,G731ST-HT,DERIVED,VERY_STRONG,CFG731_a4416ae9d698efa6,CFG731_a288340143e53b7f,8,6,595,151,23,4,11-50,True,True,CFG731_a4416ae9d698efa6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003854,x731,DERIVED,MODERATE,CFG731_bf345eee1e43eaf0,CFG731_36c553adc9f5ebf3,10,5,2913,1549,6,2,6-10,True,True,CFG731_f97e51d1da57d99f,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003855,x731,DERIVED,MODERATE,CFG731_073f991a6c9a4683,CFG731_1fb424bf591da0b3,13,4,2913,1549,6,1,6-10,True,True,CFG731_073f991a6c9a4683,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003856,F731TE,DERIVED,VERY_STRONG,CFG731_ac57adca497d644f,CFG731_ec26805bdf93259f,9,4,218,30,2,1,2-5,True,True,CFG731_ac57adca497d644f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003857,x731,OBSERVED,OBSERVED,CFG731_33fed5318b1a4f2f,CFG731_33fed5318b1a4f2f,12,3,2913,1549,18,2,11-50,True,True,CFG731_33fed5318b1a4f2f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003858,G731CA,DERIVED,VERY_STRONG,CFG731_d2a75fda6f761c1b,CFG731_14235f3888d71408,9,5,291,48,2,1,2-5,True,True,CFG731_d2a75fda6f761c1b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003859,G731ST-LT,OBSERVED,OBSERVED,CFG731_d5af433b36265df1,CFG731_d5af433b36265df1,11,4,595,153,4,2,2-5,True,True,CFG731_d5af433b36265df1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003860,x731,OBSERVED,OBSERVED,CFG731_4d7e108ea05eeb07,CFG731_4d7e108ea05eeb07,11,3,2913,1549,3,1,2-5,True,True,CFG731_4d7e108ea05eeb07,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003861,x731,DERIVED,VERY_STRONG,CFG731_dd35920267346811,CFG731_98bdc6937e342d40,11,4,2913,1549,6,4,6-10,True,True,CFG731_bf7f206c47d2ca18,1,4.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003862,G731VG,OBSERVED,OBSERVED,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,12,3,49,4,2,1,2-5,True,True,CFG731_6a47b38d62a9fed3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003863,x731,DERIVED,VERY_STRONG,CFG731_ef2da8cd513b19be,CFG731_de67d4c164ed05bc,11,3,2913,1549,21,3,11-50,True,True,CFG731_ef2da8cd513b19be,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003864,x731,DERIVED,MODERATE,CFG731_ee29f2335bd7638f,CFG731_8a06378c860cc7fb,13,2,2913,1549,3,2,2-5,True,True,CFG731_ee29f2335bd7638f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003865,G731CA,OBSERVED,OBSERVED,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,10,2,291,48,2,2,2-5,True,True,CFG731_98ec9650b5463fd0,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003866,x731,DERIVED,LOW,CFG731_2d75c413dea7052f,CFG731_c52e06c2d714087a,10,4,2913,1549,9,6,6-10,True,True,CFG731_d9c736acc178c66d,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003867,x731,DERIVED,LOW,CFG731_c62952cfd77a9c9c,CFG731_b5f8987a85e1ce9a,10,4,2913,1549,43,3,11-50,True,True,CFG731_77a90bfd81b5c2c1,1,2.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003868,x731,OBSERVED,OBSERVED,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,10,4,2913,1549,3,1,2-5,True,True,CFG731_a92ad5294d9187e9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003869,F731WD_DualChannel,DERIVED,VERY_STRONG,CFG731_c37386a371e13fa8,CFG731_d2034bb5aa313dac,9,3,121,19,2,2,2-5,True,True,CFG731_c37386a371e13fa8,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003870,x731,DERIVED,VERY_STRONG,CFG731_2009b1ab4cbc0ffb,CFG731_9f9a8730b26472c2,9,6,2913,1549,16,3,11-50,True,True,CFG731_c39096767a7ae083,1,2.0,False,True,True,1,1,2.0,stromEingaenge|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003871,G731ST-LT,DERIVED,VERY_STRONG,CFG731_68d95a26943b3650,CFG731_ae877a3b18b65d0a,12,2,595,153,8,4,6-10,True,True,CFG731_32b4b1ec4513af66,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003872,F731TE,OBSERVED,OBSERVED,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,10,3,218,30,4,1,2-5,True,True,CFG731_07fb816f7dc25bc8,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003873,x731,OBSERVED,OBSERVED,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,13,1,2913,1549,1,1,1,True,True,CFG731_260c36430f7c2d03,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003874,F731WD_DualChannel,DERIVED,VERY_STRONG,CFG731_166dd118cf42e953,CFG731_2688c6c5fd11ba8e,10,0,121,19,3,3,2-5,True,True,CFG731_c0f6f70a47ed04ba,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003875,x731,DERIVED,LOW,CFG731_bd00839e452c6958,CFG731_b54844b4c5cc208b,11,2,2913,1549,18,7,11-50,True,True,CFG731_26a55fc6510692e1,1,5.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003876,x731,DERIVED,MODERATE,CFG731_e1c54b5b080fabb2,CFG731_8c50542218db5cb0,11,4,2913,1549,12,2,11-50,True,True,CFG731_e1c54b5b080fabb2,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003877,x731,DERIVED,VERY_STRONG,CFG731_a84a367ef61c4e59,CFG731_8c4d7fb3ded028ab,9,4,2913,1549,33,6,11-50,True,True,CFG731_fe9a409c6b2ba9cc,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003878,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_37e3938c6089bb2d,CFG731_37e3938c6089bb2d,7,4,121,19,2,2,2-5,True,True,CFG731_819cb4e76943eca6,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003879,G731CA,OBSERVED,OBSERVED,CFG731_757fbd3e8915b462,CFG731_757fbd3e8915b462,11,3,291,48,1,1,1,True,True,CFG731_757fbd3e8915b462,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003880,G731ST-LT,DERIVED,VERY_STRONG,CFG731_cc47430fac8438be,CFG731_5be9d749d8317fd3,8,6,595,153,54,3,51-100,True,True,CFG731_cc47430fac8438be,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003881,G731ST-HT,DERIVED,VERY_STRONG,CFG731_c759934398f2381a,CFG731_a288340143e53b7f,12,2,595,151,12,6,11-50,True,True,CFG731_eb70dc35972dc4b7,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003882,x731,DERIVED,MODERATE,CFG731_54f76cb8cac8d338,CFG731_ad0a2fd7350b6cca,12,3,2913,1549,11,2,11-50,True,True,CFG731_ad0a2fd7350b6cca,1,2.0,False,True,True,1,1,2.0,dev_advMeterVerification|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003883,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e1516ef53069d5e2,CFG731_098817d766a37bc2,10,4,595,153,11,4,11-50,True,True,CFG731_87d8ba5b87cf0a3f,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003884,G731ST-LT,DERIVED,VERY_STRONG,CFG731_13c87640928bf666,CFG731_175641fe8d1c7f37,10,3,595,153,8,8,6-10,True,True,CFG731_d432b6fd40e9e78c,1,4.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003885,G731ST-LT,DERIVED,VERY_STRONG,CFG731_68d95a26943b3650,CFG731_ae877a3b18b65d0a,12,2,595,153,8,4,6-10,True,True,CFG731_32b4b1ec4513af66,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003886,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,8,5,97,10,3,1,2-5,True,True,CFG731_70b6eaf9262ca4d0,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003887,F731WD_SingleChannel,DERIVED,VERY_STRONG,CFG731_9a761e6bfde35917,CFG731_4ca309199387f8d5,7,6,97,10,5,1,2-5,True,True,CFG731_9a761e6bfde35917,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003888,G731CA,OBSERVED,OBSERVED,CFG731_04d132f563cdece8,CFG731_04d132f563cdece8,8,4,291,48,7,2,6-10,True,True,CFG731_7e4e2943182c4add,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
