characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000775,4,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000773,4,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-004348,10,We would prefer the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-003562,12,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002985,5,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001526,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004554,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001530,4,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-001530,18,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001530,6,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001531,5,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001531,8,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-001531,12,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002981,6,"If possible, please provide the standard electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004348,6,"If possible, please provide the standard electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002994,7,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification documentation,1.585365853658537,NN,RFQ731-002995,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003552,4,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003552,9,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000785,5,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
binaerDigitalOpenColl_MN,binaerdigitalopencoll mn configuration,1.585365853658537,MN2,RFQ731-000786,13,The application requires the required binaerDigitalOpenColl_MN configuration.,ACCEPT,1.4,V4_DECISION_LAYER,binaerdigitalopencoll mn configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000786,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000787,11,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-000785,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001520,4,"If possible, please provide standard power supply.",ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000783,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification package,1.585365853658537,NN,RFQ731-002994,8,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002994,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-001513,12,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000783,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-000783,14,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-004351,14,We would prefer the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003553,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-003553,13,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
certification,standard certification package,1.585365853658537,NN,RFQ731-003553,8,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-003549,10,We require an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
certification,standard certification package,1.585365853658537,NN,RFQ731-003550,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-003001,8,"If possible, please provide standard certification documentation.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002997,4,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002995,5,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-001512,10,"If possible, please provide the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004551,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004551,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004549,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002994,4,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001512,6,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001513,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-001510,11,The equipment is required to support an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
certification,standard certification package,1.585365853658537,NN,RFQ731-001511,9,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-003551,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000789,16,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-000789,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-003554,17,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
certification,standard certification package,1.585365853658537,NN,RFQ731-003552,10,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-004551,15,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-004550,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-004552,15,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002991,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-002991,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001518,7,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-001518,10,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001519,10,We would prefer standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001519,4,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-001519,17,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001519,6,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-003553,4,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003556,8,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000781,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000782,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-000778,15,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
certification,standard certification package,1.585365853658537,NN,RFQ731-004349,8,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification package,1.585365853658537,NN,RFQ731-002992,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-001522,13,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
binaerDigitalOpenColl_MN,binaerdigitalopencoll mn configuration,1.585365853658537,MN2,RFQ731-001520,12,We would prefer the required binaerDigitalOpenColl_MN configuration.,ACCEPT,1.4,V4_DECISION_LAYER,binaerdigitalopencoll mn configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001520,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard power supply,1.585365853658537,1,RFQ731-003557,4,"If possible, please provide standard power supply.",ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-003553,10,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000783,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000784,4,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003554,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-000780,12,We would prefer the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000780,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification documentation,1.585365853658537,NN,RFQ731-002993,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002993,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-001518,8,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification package,1.585365853658537,NN,RFQ731-004552,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001516,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-001516,15,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-001516,4,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003556,7,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-003554,5,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004350,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-004350,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000784,6,Please consider the alternative electrical supply option as a preferred option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000782,8,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-004552,14,"Where available, we would like the required binaerOpenColl_MP configuration.",ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-001516,11,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-004559,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001548,4,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-002969,17,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002969,9,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001553,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001551,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-001551,16,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001551,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001551,8,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003561,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-003574,13,Please consider the required binaerOpenColl_MP configuration as a preferred option.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-003574,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-003574,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000757,15,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004344,10,We would prefer standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-002967,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002967,8,We would prefer a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification package,1.585365853658537,NN,RFQ731-001555,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004561,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004560,10,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001548,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification package,1.585365853658537,NN,RFQ731-001546,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003570,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003570,7,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000762,4,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000760,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-002975,8,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-004559,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-002970,4,The equipment is required to support the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-004558,4,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001550,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-002971,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002969,4,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003571,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,standard power supply,1.585365853658537,1,RFQ731-000758,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-000759,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-000760,11,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
certification,standard certification package,1.585365853658537,NN,RFQ731-000760,9,We would prefer the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification package,1.585365853658537,NN,RFQ731-000758,9,"Where available, we would like the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-002971,10,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-002970,11,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-003575,9,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000752,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000752,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000754,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002967,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-001559,8,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-001559,4,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001560,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001560,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-004561,8,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-004342,12,The proposed solution must provide the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004342,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-003575,12,The proposed solution must provide an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-003576,2,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003576,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003577,8,The equipment is required to support the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-003574,12,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-003575,15,"If possible, please provide the required binaerOpenColl_MP configuration.",ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002965,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004562,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-004562,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-004562,13,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004342,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-004343,9,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003573,5,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-000755,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
