rfq_id,characteristic,value_status,reason,confidence,source_sentence
RFQ731-003548,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: orion measurement technologies b.v. rfq reference: rfq731-003548 customer reference: measurement system upgrade country: france as part of our measurement system upgrade, we require a suitable measurement system for plant utility measurement. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the proposed solution must provide standard-temperature service. the proposed"
RFQ731-003550,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nexon automation systems ag rfq reference: rfq731-003550 customer reference: process automation project country: france our team is planning an upgrade involving production measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the application requires standard-temperature service. please consider stainless-"
RFQ731-003556,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: prime measurement technologies gmbh rfq reference: rfq731-003556 customer reference: measurement system upgrade country: germany as part of our measurement system upgrade, we require a suitable measurement system for test facility measurement. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the equipment is required to support standard-temperature service. please co"
RFQ731-003558,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: vertex measurement technologies s.a. rfq reference: rfq731-003558 customer reference: new production line country: türkiye as part of our new production line, we require a suitable measurement system for process gas measurement. please provide a quotation based on the following technical and application requirements: we require gas metering application. the proposed solution must provide standard temperature application. please consider stainless-steel housing as a pre"
RFQ731-003559,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: apex industrial technologies fze rfq reference: rfq731-003559 customer reference: new plant installation country: united kingdom our team is planning an upgrade involving sanitary process measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. the equipment is required to support standard-t"
RFQ731-003570,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: integrated energy systems gmbh rfq reference: rfq731-003570 customer reference: process instrumentation upgrade country: france we are requesting a quotation for equipment suitable for hydrocarbon process measurement as part of an upcoming process instrumentation upgrade. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the equipment is required to support standard t"
RFQ731-003573,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: metrix process automation gmbh rfq reference: rfq731-003573 customer reference: measurement infrastructure upgrade country: united kingdom our team is planning an upgrade involving pipeline monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: we require gas measurement. we require standard temperature application. the application requires stainless"
RFQ731-003581,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: apex petrochemical solutions b.v. rfq reference: rfq731-003581 customer reference: plant modernisation project country: spain as part of our plant modernisation project, we require a suitable measurement system for chemical process measurement. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the proposed solution must provide standard-temperature service. the equipment is required to su"
RFQ731-003582,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: united industrial services gmbh rfq reference: rfq731-003582 customer reference: new plant installation country: germany we are currently working on our new plant installation and are looking for a suitable measurement solution for pipeline monitoring. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the proposed solution must provide standard-temperature service. if possible, "
RFQ731-003584,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: summit automation systems s.a. rfq reference: rfq731-003584 customer reference: utility measurement upgrade country: netherlands as part of our utility measurement upgrade, we require a suitable measurement system for production measurement. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. we require standard-temperature service. the installation environment requires a"
RFQ731-003585,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: precision process automation b.v. rfq reference: rfq731-003585 customer reference: new plant installation country: spain we are currently working on our new plant installation and are looking for a suitable measurement solution for production process monitoring. please provide a quotation based on the following technical and application requirements: we require gas metering application. please consider standard temperature application as a preferred option. the equipme"
RFQ731-003587,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: metrix instrumentation s.a. rfq reference: rfq731-003587 customer reference: measurement system upgrade country: saudi arabia we are requesting a quotation for equipment suitable for production measurement as part of an upcoming measurement system upgrade. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the equipment is required to support standard-temperature service. we would"
RFQ731-003594,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: united industrial services gmbh rfq reference: rfq731-003594 customer reference: measurement infrastructure upgrade country: germany we are requesting a quotation for equipment suitable for production measurement as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the proposed solution must provide standard-temperature service. wher"
RFQ731-003601,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: precision industrial services ag rfq reference: rfq731-003601 customer reference: plant modernisation project country: italy we are currently working on our plant modernisation project and are looking for a suitable measurement solution for process gas measurement. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. we require standard-temperature service. the application requires stainless"
RFQ731-003602,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: delta engineering solutions gmbh rfq reference: rfq731-003602 customer reference: new production line country: united arab emirates as part of our new production line, we require a suitable measurement system for chemical process measurement. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. we require standard-temperature service. the installation environment requires a robus"
RFQ731-003604,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum engineering solutions ltd. rfq reference: rfq731-003604 customer reference: plant modernisation project country: türkiye as part of our plant modernisation project, we require a suitable measurement system for chemical process measurement. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. where available, we would like standard-temperature service. the equipment is requir"
RFQ731-003607,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: advanced energy systems ltd. rfq reference: rfq731-003607 customer reference: new production line country: türkiye our team is planning an upgrade involving production utility monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: we require gas measurement. the equipment is required to support standard temperature application. the application requir"
RFQ731-003614,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: delta manufacturing technologies b.v. rfq reference: rfq731-003614 customer reference: utility measurement upgrade country: india our team is planning an upgrade involving water distribution. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the equipment is required to support standard temperature applica"
RFQ731-003626,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: atlas process automation fze rfq reference: rfq731-003626 customer reference: measurement infrastructure upgrade country: netherlands we are requesting a quotation for equipment suitable for hydrocarbon process measurement as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: we require gas metering application. the application requires standard-temperature service. please co"
RFQ731-003628,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nexon automation systems ag rfq reference: rfq731-003628 customer reference: plant modernisation project country: france we are requesting a quotation for equipment suitable for plant utility monitoring as part of an upcoming plant modernisation project. please provide a quotation based on the following technical and application requirements: we require gas measurement. the application requires standard temperature application. the installation environment requires a r"
RFQ731-003632,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon engineering solutions ltd. rfq reference: rfq731-003632 customer reference: measurement system upgrade country: türkiye we are currently working on our measurement system upgrade and are looking for a suitable measurement solution for utility water measurement. please provide a quotation based on the following technical and application requirements: we require gas measurement. the proposed solution must provide standard temperature application. the application "
RFQ731-003634,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: advanced energy systems ltd. rfq reference: rfq731-003634 customer reference: utility measurement upgrade country: türkiye our team is planning an upgrade involving sanitary process measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the equipment is required to support standard temperature appl"
RFQ731-003635,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: orion industrial technologies gmbh rfq reference: rfq731-003635 customer reference: process expansion project country: netherlands we are requesting a quotation for equipment suitable for pipeline monitoring as part of an upcoming process expansion project. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the equipment is required to support standard temperature application. wh"
RFQ731-003637,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: dynamic process engineering ag rfq reference: rfq731-003637 customer reference: measurement infrastructure upgrade country: italy our team is planning an upgrade involving production process monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the proposed solution must provide standard temperatur"
RFQ731-003641,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: dynamic process automation gmbh rfq reference: rfq731-003641 customer reference: new plant installation country: türkiye we are currently working on our new plant installation and are looking for a suitable measurement solution for metallurgical process monitoring. please provide a quotation based on the following technical and application requirements: we require gas metering application. the application requires standard temperature application. the proposed solution"
RFQ731-003643,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: vector industrial technologies ltd. rfq reference: rfq731-003643 customer reference: new plant installation country: saudi arabia we are currently working on our new plant installation and are looking for a suitable measurement solution for batch process monitoring. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. we require standard-temperature service. if possible, please p"
RFQ731-003652,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: pioneer automation systems ltd. rfq reference: rfq731-003652 customer reference: measurement infrastructure upgrade country: netherlands we are requesting a quotation for equipment suitable for process gas measurement as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. if possible, please provide standard-temperature servi"
RFQ731-003658,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nexon process automation gmbh rfq reference: rfq731-003658 customer reference: new plant installation country: saudi arabia our team is planning an upgrade involving batch process monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the application requires standard temperature applicat"
RFQ731-003671,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: united manufacturing technologies gmbh rfq reference: rfq731-003671 customer reference: measurement system upgrade country: india as part of our measurement system upgrade, we require a suitable measurement system for pipeline monitoring. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the proposed solution must provide standard-temperature service. the application "
RFQ731-003678,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: pioneer petrochemical solutions b.v. rfq reference: rfq731-003678 customer reference: process expansion project country: united arab emirates as part of our process expansion project, we require a suitable measurement system for production measurement. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. we require standard temperature application. the proposed solution must provide stainles"
RFQ731-003682,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: dynamic process engineering ag rfq reference: rfq731-003682 customer reference: process expansion project country: italy our team is planning an upgrade involving plant utility measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: we require gas metering application. the equipment is required to support standard-temperature service. we require stai"
RFQ731-003684,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: prime process engineering ltd. rfq reference: rfq731-003684 customer reference: metering system replacement country: netherlands we are currently working on our metering system replacement and are looking for a suitable measurement solution for utility water measurement. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. the equipment is required to support standard-temperature"
RFQ731-003685,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum manufacturing technologies fze rfq reference: rfq731-003685 customer reference: process automation project country: spain our team is planning an upgrade involving process water measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. we require standard-temperature service. we would prefer st"
RFQ731-003686,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: dynamic energy systems ag rfq reference: rfq731-003686 customer reference: new production line country: italy our team is planning an upgrade involving process water measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the proposed solution must provide standard-temperature service. the proposed s"
RFQ731-003687,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global industrial services gmbh rfq reference: rfq731-003687 customer reference: new plant installation country: india we are currently working on our new plant installation and are looking for a suitable measurement solution for controlled process measurement. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the application requires standard-temperature service. the equipment is require"
RFQ731-003689,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nova industrial services s.a. rfq reference: rfq731-003689 customer reference: process automation project country: france as part of our process automation project, we require a suitable measurement system for production process monitoring. please provide a quotation based on the following technical and application requirements: we require gas measurement. the proposed solution must provide standard temperature application. we require stainless-steel enclosure. we requ"
RFQ731-003699,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon instrumentation gmbh rfq reference: rfq731-003699 customer reference: measurement system upgrade country: india we are requesting a quotation for equipment suitable for process gas measurement as part of an upcoming measurement system upgrade. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the equipment is required to support standard-temperature service. the installa"
RFQ731-003718,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum manufacturing technologies b.v. rfq reference: rfq731-003718 customer reference: measurement infrastructure upgrade country: india we are requesting a quotation for equipment suitable for water distribution as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the application requires standard temperature application"
RFQ731-003726,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global instrumentation s.a. rfq reference: rfq731-003726 customer reference: metering system replacement country: united kingdom as part of our metering system replacement, we require a suitable measurement system for utility water measurement. please provide a quotation based on the following technical and application requirements: we require gas metering application. we require standard temperature application. the proposed solution must provide stainless-steel housi"
RFQ731-003728,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: industrial manufacturing technologies ag rfq reference: rfq731-003728 customer reference: utility measurement upgrade country: united kingdom our team is planning an upgrade involving gas processing. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the equipment is required to support standard-temperature service. "
RFQ731-003731,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: vector industrial technologies ag rfq reference: rfq731-003731 customer reference: plant modernisation project country: germany we are requesting a quotation for equipment suitable for process automation as part of an upcoming plant modernisation project. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the proposed solution must provide standard-temperature service. the equipme"
RFQ731-003733,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: advanced process systems gmbh rfq reference: rfq731-003733 customer reference: process expansion project country: germany we are requesting a quotation for equipment suitable for utility water measurement as part of an upcoming process expansion project. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. the equipment is required to support standard-temperature service. "
RFQ731-003737,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: pioneer measurement technologies ltd. rfq reference: rfq731-003737 customer reference: process expansion project country: germany we are currently working on our process expansion project and are looking for a suitable measurement solution for batch process monitoring. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the proposed solution must provide standard temperature applic"
RFQ731-003740,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: united energy systems ltd. rfq reference: rfq731-003740 customer reference: measurement infrastructure upgrade country: netherlands we are currently working on our measurement infrastructure upgrade and are looking for a suitable measurement solution for chemical production. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. we require standard-temperature service. if "
RFQ731-003742,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: precision automation systems b.v. rfq reference: rfq731-003742 customer reference: plant modernisation project country: netherlands we are requesting a quotation for equipment suitable for measurement system implementation as part of an upcoming plant modernisation project. please provide a quotation based on the following technical and application requirements: we require gas measurement. the application requires standard-temperature service. we would prefer stainless"
RFQ731-003747,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global process engineering ag rfq reference: rfq731-003747 customer reference: process expansion project country: italy we are currently working on our process expansion project and are looking for a suitable measurement solution for process water measurement. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. we require standard temperature application. please consider stainless-"
RFQ731-003751,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon instrumentation gmbh rfq reference: rfq731-003751 customer reference: utility measurement upgrade country: india we are currently working on our utility measurement upgrade and are looking for a suitable measurement solution for production measurement. please provide a quotation based on the following technical and application requirements: we require gas metering application. we require standard-temperature service. please consider stainless-steel housing as a"
RFQ731-003757,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global industrial services gmbh rfq reference: rfq731-003757 customer reference: measurement infrastructure upgrade country: india we are requesting a quotation for equipment suitable for pharmaceutical process monitoring as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the proposed solution must provide standard tempera"
RFQ731-003762,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global automation systems ltd. rfq reference: rfq731-003762 customer reference: metering system replacement country: spain we are currently working on our metering system replacement and are looking for a suitable measurement solution for process automation project. please provide a quotation based on the following technical and application requirements: we require gas metering application. the application requires standard temperature application. the installation env"
RFQ731-003765,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum petrochemical solutions b.v. rfq reference: rfq731-003765 customer reference: new production line country: netherlands we are currently working on our new production line and are looking for a suitable measurement solution for utility measurement. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. the proposed solution must provide standard temperature applicatio"
RFQ731-003767,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: united energy systems gmbh rfq reference: rfq731-003767 customer reference: process expansion project country: india as part of our process expansion project, we require a suitable measurement system for plant utility measurement. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. the equipment is required to support standard temperature application. where available, we would like"
RFQ731-003770,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: advanced measurement technologies s.a. rfq reference: rfq731-003770 customer reference: measurement system upgrade country: france we are currently working on our measurement system upgrade and are looking for a suitable measurement solution for pipeline monitoring. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the application requires standard temperature applica"
RFQ731-003774,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon engineering solutions ltd. rfq reference: rfq731-003774 customer reference: plant modernisation project country: türkiye we are currently working on our plant modernisation project and are looking for a suitable measurement solution for wastewater processing. please provide a quotation based on the following technical and application requirements: we require gas metering application. we require standard-temperature service. where available, we would like stainl"
RFQ731-003778,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: precision instrumentation s.a. rfq reference: rfq731-003778 customer reference: utility measurement upgrade country: netherlands our team is planning an upgrade involving treatment plant monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas measurement. the equipment is required to support standard-temperature "
RFQ731-003786,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: advanced automation systems ltd. rfq reference: rfq731-003786 customer reference: new plant installation country: germany we are currently working on our new plant installation and are looking for a suitable measurement solution for production process monitoring. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. we require standard temperature application. the installat"
RFQ731-003787,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nexon process automation ag rfq reference: rfq731-003787 customer reference: process expansion project country: france our team is planning an upgrade involving process monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. we require standard temperature application. the equipment is req"
RFQ731-003788,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: vertex measurement technologies s.a. rfq reference: rfq731-003788 customer reference: process expansion project country: türkiye our team is planning an upgrade involving process gas measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: where available, we would like gas measurement. the equipment is required to support standard temperature applica"
RFQ731-003797,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: orion process automation gmbh rfq reference: rfq731-003797 customer reference: measurement system upgrade country: türkiye we are requesting a quotation for equipment suitable for metallurgical process monitoring as part of an upcoming measurement system upgrade. please provide a quotation based on the following technical and application requirements: the application requires gas measurement. the equipment is required to support standard temperature application. the pr"
RFQ731-003798,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon process systems s.a. rfq reference: rfq731-003798 customer reference: new plant installation country: spain we are requesting a quotation for equipment suitable for production line monitoring as part of an upcoming new plant installation. please provide a quotation based on the following technical and application requirements: we require gas metering application. the equipment is required to support standard-temperature service. we would prefer stainless-steel "
RFQ731-003800,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: delta process engineering gmbh rfq reference: rfq731-003800 customer reference: plant modernisation project country: spain as part of our plant modernisation project, we require a suitable measurement system for pipeline monitoring. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. we require standard temperature application. the application requires stainless-steel housing. we r"
RFQ731-003810,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum industrial services gmbh rfq reference: rfq731-003810 customer reference: new production line country: germany we are requesting a quotation for equipment suitable for chemical production as part of an upcoming new production line. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. the application requires standard-temperature service. the installation environmen"
RFQ731-003812,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: continental industrial services ag rfq reference: rfq731-003812 customer reference: measurement infrastructure upgrade country: france as part of our measurement infrastructure upgrade, we require a suitable measurement system for production measurement. please provide a quotation based on the following technical and application requirements: we require gas measurement. we require standard temperature application. we require stainless-steel enclosure. we require the st"
RFQ731-003817,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: sterling energy systems gmbh rfq reference: rfq731-003817 customer reference: new plant installation country: germany as part of our new plant installation, we require a suitable measurement system for production measurement. please provide a quotation based on the following technical and application requirements: we require gas measurement. the equipment is required to support standard-temperature service. we require stainless-steel enclosure. the proposed solution mu"
RFQ731-003819,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: integrated energy systems fze rfq reference: rfq731-003819 customer reference: utility measurement upgrade country: france our team is planning an upgrade involving energy infrastructure. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. the equipment is required to support standard temperature applicati"
RFQ731-003820,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: quantum process systems ltd. rfq reference: rfq731-003820 customer reference: process automation project country: india our team is planning an upgrade involving treatment plant monitoring. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the proposed solution must provide gas metering application. the equipment is required to support standard-temperature "
RFQ731-003823,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: apex process automation gmbh rfq reference: rfq731-003823 customer reference: new plant installation country: germany our team is planning an upgrade involving gas processing. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: we require gas metering application. the equipment is required to support standard temperature application. the application requires "
RFQ731-003826,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: nova instrumentation ltd. rfq reference: rfq731-003826 customer reference: measurement infrastructure upgrade country: united arab emirates we are currently working on our measurement infrastructure upgrade and are looking for a suitable measurement solution for utility measurement. please provide a quotation based on the following technical and application requirements: we require gas measurement. we require standard-temperature service. the equipment is required to s"
RFQ731-003827,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: continental industrial services ag rfq reference: rfq731-003827 customer reference: process automation project country: france we are requesting a quotation for equipment suitable for production measurement as part of an upcoming process automation project. please provide a quotation based on the following technical and application requirements: we require gas metering application. the application requires standard-temperature service. the installation environment requ"
RFQ731-003832,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: horizon process systems s.a. rfq reference: rfq731-003832 customer reference: measurement infrastructure upgrade country: spain our team is planning an upgrade involving manufacturing process measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas metering application. the equipment is required to support stan"
RFQ731-003834,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: precision engineering solutions fze rfq reference: rfq731-003834 customer reference: measurement infrastructure upgrade country: germany our team is planning an upgrade involving process water measurement. we would like to receive a quotation for a suitable measurement solution. please provide a quotation based on the following technical and application requirements: the application requires gas metering application. we require standard-temperature service. please cons"
RFQ731-003837,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: summit process systems ag rfq reference: rfq731-003837 customer reference: utility measurement upgrade country: italy as part of our utility measurement upgrade, we require a suitable measurement system for food production. please provide a quotation based on the following technical and application requirements: we require gas metering application. we require standard temperature application. we require stainless-steel enclosure. the proposed solution must provide the "
RFQ731-003838,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: delta engineering solutions fze rfq reference: rfq731-003838 customer reference: new production line country: united arab emirates we are requesting a quotation for equipment suitable for plant engineering project as part of an upcoming new production line. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. the equipment is required to support standard-temperature service. the "
RFQ731-003847,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: apex instrumentation fze rfq reference: rfq731-003847 customer reference: new plant installation country: united arab emirates we are currently working on our new plant installation and are looking for a suitable measurement solution for plant utility monitoring. please provide a quotation based on the following technical and application requirements: we require gas metering application. the equipment is required to support standard-temperature service. the equipment i"
RFQ731-003853,steamApplication,UNRESOLVED,VALUE_NOT_IDENTIFIABLE,1.0,"dear sales team, customer: global measurement technologies ag rfq reference: rfq731-003853 customer reference: measurement infrastructure upgrade country: france we are requesting a quotation for equipment suitable for gas processing as part of an upcoming measurement infrastructure upgrade. please provide a quotation based on the following technical and application requirements: the equipment is required to support gas measurement. the proposed solution must provide standard-temperature service"
